source,destination,source_name,dest_name,source_state,dest_state,trip_count,median_delay_ratio,mean_delay_ratio,pct_delayed,sla_breach_count,sla_breach_contribution,median_actual_time,median_osrm_time,median_distance,is_chronic_delay,breach_impact
IND722140AAA,IND722151AAA,Khatra_KoralDPP_D (West Bengal),Simlapal_Central_D_1 (West Bengal),West Bengal,West Bengal,9,1.0,3.1379968007874983,0.2222222222222222,2,8.667013347200555e-05,40.0,42.0,45.7132,False,2.0
IND122001AAJ,IND507123AAA,Mahbubabad_Yellanda_D (Telangana),Yellandu_Sudimala_D (Telangana),Telangana,Telangana,13,1.0,1.0375598760214144,0.15384615384615385,2,8.667013347200555e-05,13.0,14.0,13.4948,False,2.0
IND124112AAA,IND125001AAA,Meham_GModDPP_D (Haryana),Hisar_ModelTwn_P (Haryana),Haryana,Haryana,2,3.830357142857143,3.830357142857143,1.0,2,8.667013347200555e-05,29.5,7.5,9.9299,True,2.0
IND124112AAA,IND125005AAA,Meham_GModDPP_D (Haryana),Hisar_IndstlAr_I (Haryana),Haryana,Haryana,2,1.8333333333333335,1.8333333333333335,1.0,2,8.667013347200555e-05,15.5,8.5,10.4284,True,2.0
IND410505AAB,IND411033AAA,Rajgurunagar_Chakan_D (Maharashtra),Pune_Tathawde_H (Maharashtra),Maharashtra,Maharashtra,2,1.4923076923076923,1.4923076923076923,1.0,2,8.667013347200555e-05,17.0,11.5,8.89975,True,2.0
IND515004AAA,IND515801AAA,Anantapur_KamaStrt_I (Andhra Pradesh),Guntakal_Verpatem_D (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,2,1.5808080808080809,1.5808080808080809,1.0,2,8.667013347200555e-05,15.5,10.0,14.58235,True,2.0
IND516360AAB,IND516001AAA,Proddatur_Central_D_2 (Andhra Pradesh),Cuddapah_DC (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,2,1.4090909090909092,1.4090909090909092,1.0,2,8.667013347200555e-05,31.0,22.0,24.6158,True,2.0
IND484661AAE,IND484001AAA,Umaria_Central_DPP_3 (Madhya Pradesh),Shahdol_Sohagpur_D (Madhya Pradesh),Madhya Pradesh,Madhya Pradesh,2,2.5681818181818183,2.5681818181818183,1.0,2,8.667013347200555e-05,24.5,9.5,14.35815,True,2.0
IND411017AAA,IND412105AAC,PNQ Rahatani DPC (Maharashtra),Pune_North_D_3 (Maharashtra),Maharashtra,Maharashtra,2,2.225,2.225,1.0,2,8.667013347200555e-05,10.5,4.5,3.9772000000000003,True,2.0
IND110085AAB,IND110039AAA,Delhi_Rohini_DPC (Delhi),Delhi_Barwala (Delhi),Delhi,Delhi,4,1.5714285714285714,1.6669642857142857,0.5,2,8.667013347200555e-05,16.0,11.0,9.30355,True,2.0
IND333001AAA,IND333028AAA,Jhunjhunu_DC (Rajasthan),Sultana_Central_DPP_1 (Rajasthan),Rajasthan,Rajasthan,3,1.5,3.0013550135501355,0.6666666666666666,2,8.667013347200555e-05,19.0,3.0,3.927,True,2.0
IND485001AAC,IND486001AAA,Satna_Central_I_2 (Madhya Pradesh),Rewa_Dc (Madhya Pradesh),Madhya Pradesh,Madhya Pradesh,2,2.2948717948717947,2.2948717948717947,1.0,2,8.667013347200555e-05,32.5,14.0,20.84825,True,2.0
IND122001AAA,IND122001AAD,GGN_DPC (Haryana),Gurgaon_Kadipur (Haryana),Haryana,Haryana,3,3.1538461538461537,2.488319088319088,0.6666666666666666,2,8.667013347200555e-05,32.0,10.0,10.817,True,2.0
IND110085AAB,IND110087AAA,Delhi_Rohini_DPC (Delhi),Delhi_Paschim_DC (Delhi),Delhi,Delhi,3,2.0,2.1538461538461537,0.6666666666666666,2,8.667013347200555e-05,26.0,13.0,11.7553,True,2.0
IND580028AAA,IND421302AAG,Hubli_Adargchi_IP (Karnataka),Bhiwandi_Mankoli_HB (Maharashtra),Karnataka,Maharashtra,2,2.7124724061810155,2.7124724061810155,1.0,2,8.667013347200555e-05,672.5,230.5,313.38,True,2.0
IND500039AAB,IND501301AAC,Hyd_Uppal_Dc (Telangana),Ghatkesar_Central_D_1 (Telangana),Telangana,Telangana,2,4.25,4.25,1.0,2,8.667013347200555e-05,8.5,2.0,3.3317,True,2.0
IND246001AAA,IND249201AAA,Pauri_Khndyusn_D (Uttarakhand),Rishikesh_DC (Uttarakhand),Uttarakhand,Uttarakhand,4,1.3571428571428572,1.4715007215007214,0.5,2,8.667013347200555e-05,116.0,98.0,65.25795,True,2.0
IND415003AAA,IND411033AAA,Satara_DC (Maharashtra),Pune_Tathawde_H (Maharashtra),Maharashtra,Maharashtra,2,1.4416666666666667,1.4416666666666667,1.0,2,8.667013347200555e-05,27.5,19.0,21.64235,True,2.0
IND173220AAA,IND174103AAA,Parwanoo_Central_D_1 (Himachal Pradesh),Baddi_ByePass_D (Himachal Pradesh),Himachal Pradesh,Himachal Pradesh,2,2.628571428571429,2.628571428571429,1.0,2,8.667013347200555e-05,49.0,18.0,21.279449999999997,True,2.0
IND506002AAA,IND506343AAA,Warangal_HunterRd_I (Telangana),Mulugu_LaxmiNGR_D (Telangana),Telangana,Telangana,2,1.5555555555555556,1.5555555555555556,1.0,2,8.667013347200555e-05,28.0,18.0,24.513399999999997,True,2.0
IND502295AAA,IND500050AAA,Sangareddy_Pothredy_D (Telangana),Patancheru_Ameenpur_I (Telangana),Telangana,Telangana,2,2.1833333333333336,2.1833333333333336,1.0,2,8.667013347200555e-05,12.0,5.5,8.40605,True,2.0
IND335803AAA,IND335804AAD,Pilibanga_BsstdDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),Rajasthan,Rajasthan,7,1.0454545454545454,1.1409090909090909,0.2857142857142857,2,8.667013347200555e-05,6.0,4.0,5.0205,False,2.0
IND713145AAB,IND741316AAA,Manteswar_MemariRD_D (West Bengal),Nabadwip_Srirmpur_D (West Bengal),West Bengal,West Bengal,2,1.591485507246377,1.591485507246377,1.0,2,8.667013347200555e-05,37.5,23.5,25.98685,True,2.0
IND721401AAA,IND721306AAA,Contai_Kanakpur_D (West Bengal),Kharagpur_DC (West Bengal),West Bengal,West Bengal,2,1.675,1.675,1.0,2,8.667013347200555e-05,7.5,4.5,5.74775,True,2.0
IND572201AAB,IND573201AAB,Tiptur_YTRd_D (Karnataka),Hassan_Pandrnga_I (Karnataka),Karnataka,Karnataka,2,8.333333333333332,8.333333333333332,1.0,2,8.667013347200555e-05,29.0,3.5,4.4945,True,2.0
IND501359AAE,IND503111AAC,Hyderabad_Shamshbd_H (Telangana),Kamareddy_Devenply_I (Telangana),Telangana,Telangana,2,1.457471264367816,1.457471264367816,1.0,2,8.667013347200555e-05,43.0,29.5,44.4609,True,2.0
IND415301AAB,IND413307AAB,Atapadi_Vidyangr_D (Maharashtra),Sangola_Central_DPP_2 (Maharashtra),Maharashtra,Maharashtra,4,1.2625,3.13125,0.5,2,8.667013347200555e-05,11.5,9.5,8.2072,True,2.0
IND854326AAB,IND854105AAA,Purnia_Central_H_2 (Bihar),Katihar_Shyndco_D (Bihar),Bihar,Bihar,2,2.6875,2.6875,1.0,2,8.667013347200555e-05,46.0,17.0,24.7618,True,2.0
IND400072AAJ,IND400037AAA,Mumbai_Tejpal_I (Maharashtra),Mumbai Antop Hill (Maharashtra),Maharashtra,Maharashtra,2,9.0,9.0,1.0,2,8.667013347200555e-05,108.0,12.0,13.96195,True,2.0
IND148101AAA,IND148102AAA,Barnala_DC (Punjab),Bhadaur_BChwkDPP_D (Punjab),Punjab,Punjab,5,1.1818181818181819,1.1454545454545453,0.4,2,8.667013347200555e-05,26.0,22.0,23.934,False,2.0
IND843126AAA,IND843109AAB,Saraiya_Wardno4_D (Bihar),Kanti_Central_DPP_2 (Bihar),Bihar,Bihar,2,11.833333333333334,11.833333333333334,1.0,2,8.667013347200555e-05,19.5,2.0,3.2496000000000005,True,2.0
IND721434AAB,IND721401AAA,Manglamaro_Bypassrd_D (West Bengal),Contai_Kanakpur_D (West Bengal),West Bengal,West Bengal,2,2.803571428571429,2.803571428571429,1.0,2,8.667013347200555e-05,78.5,28.0,26.107149999999997,True,2.0
IND505001AAB,IND503111AAC,Karimnagar_KamnHbRD_I (Telangana),Kamareddy_Devenply_I (Telangana),Telangana,Telangana,2,1.3440476190476192,1.3440476190476192,1.0,2,8.667013347200555e-05,27.5,20.5,22.6802,True,2.0
IND413517AAA,IND431717AAA,Udgir_NlgaonRd_D (Maharashtra),Degloor_Busstand_D (Maharashtra),Maharashtra,Maharashtra,2,3.5454545454545454,3.5454545454545454,1.0,2,8.667013347200555e-05,28.5,7.5,11.11765,True,2.0
IND272001AAA,IND272175AAA,Basti_GndhiNgr_D (Uttar Pradesh),Khalilabad_MrgnjDPP_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,2,2.5984848484848486,2.5984848484848486,1.0,2,8.667013347200555e-05,19.0,8.5,11.5238,True,2.0
IND334001AAB,IND334803AAA,Bikaner_DC (Rajasthan),Nokha_DeVDPP_D (Rajasthan),Rajasthan,Rajasthan,2,1.3452380952380953,1.3452380952380953,1.0,2,8.667013347200555e-05,17.5,13.0,14.939599999999999,True,2.0
IND152026AAA,IND152024AAA,Muktsar_DPC (Punjab),Jalalabad_Muktsar_D (Punjab),Punjab,Punjab,2,2.8,2.8,1.0,2,8.667013347200555e-05,14.0,5.0,7.56895,True,2.0
IND152026AAA,IND152116AAA,Muktsar_DPC (Punjab),Abohar_DC (Punjab),Punjab,Punjab,2,2.0,2.0,1.0,2,8.667013347200555e-05,2.0,1.0,1.4067500000000002,True,2.0
IND518222AAA,IND518002AAA,Dhone_RmNyrDPP_D (Andhra Pradesh),Kurnool_AbbasNgr_I (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,5,0.8,1.7566666666666666,0.4,2,8.667013347200555e-05,4.0,5.0,7.0928,False,2.0
IND783370AAB,IND783301AAA,Kokrajhar_HplrdDPP_D (Assam),Dhubri_Tetultol_D (Assam),Assam,Assam,2,2.7,2.7,1.0,2,8.667013347200555e-05,13.5,5.0,7.21665,True,2.0
IND560300AAA,IND563130AAA,Bengaluru_KGAirprt_HB (Karnataka),Malur_NharuExt_D (Karnataka),Karnataka,Karnataka,2,2.0,2.0,1.0,2,8.667013347200555e-05,11.0,5.5,8.5515,True,2.0
IND321001AAA,IND301001AAB,Bharatpur_DC (Rajasthan),Alwar_Central_I_1 (Rajasthan),Rajasthan,Rajasthan,3,1.375,1.4107142857142856,0.6666666666666666,2,8.667013347200555e-05,11.0,7.0,8.1858,True,2.0
IND854105AAA,IND853204AAA,Katihar_Shyndco_D (Bihar),Naugchia_Vijayght_D (Bihar),Bihar,Bihar,2,3.076388888888889,3.076388888888889,1.0,2,8.667013347200555e-05,52.0,17.0,24.15185,True,2.0
IND792001AAA,IND792110AAA,Tezu_Farmnala_D (Arunachal Pradesh),Roing_DibngVly_D (Arunachal Pradesh),Arunachal Pradesh,Arunachal Pradesh,2,1.603359173126615,1.603359173126615,1.0,2,8.667013347200555e-05,42.5,26.0,37.70055,True,2.0
IND784168AAB,IND791111AAC,Gohpur_Central_D_1 (Assam),Itanagar_WageDPP_D (Arunachal Pradesh),Assam,Arunachal Pradesh,2,3.1100000000000003,3.1100000000000003,1.0,2,8.667013347200555e-05,49.0,13.5,19.7288,True,2.0
IND583201AAA,IND583101AAA,Hospet (Karnataka),Bellary_Dc (Karnataka),Karnataka,Karnataka,2,2.676767676767677,2.676767676767677,1.0,2,8.667013347200555e-05,26.0,10.0,13.84485,True,2.0
IND410503AAA,IND410505AAB,Ambegaon_Manchar_D (Maharashtra),Rajgurunagar_Chakan_D (Maharashtra),Maharashtra,Maharashtra,2,2.0,2.0,1.0,2,8.667013347200555e-05,9.0,4.5,7.3690999999999995,True,2.0
IND443301AAA,IND443201AAA,Mehkar_SagarDPP_D (Maharashtra),Chikhli_KKndrDPP_D (Maharashtra),Maharashtra,Maharashtra,2,2.9294871794871797,2.9294871794871797,1.0,2,8.667013347200555e-05,36.5,12.5,18.0582,True,2.0
IND110039AAA,IND110085AAB,Delhi_Barwala (Delhi),Delhi_Rohini_DPC (Delhi),Delhi,Delhi,3,2.5,4.052380952380953,0.6666666666666666,2,8.667013347200555e-05,5.0,5.0,3.621,True,2.0
IND322201AAA,IND302014AAB,Gangapur_Ward6DPP_D (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Rajasthan,Rajasthan,2,6.5,6.5,1.0,2,8.667013347200555e-05,11.5,1.5,2.5444500000000003,True,2.0
IND160002AAC,IND174001AAA,Chandigarh_Mehmdpur_H (Punjab),BilaspurHP_Indsarea_D (Himachal Pradesh),Punjab,Himachal Pradesh,16,0.9411764705882353,1.0667555147058825,0.125,2,8.667013347200555e-05,16.0,16.5,13.617249999999999,False,2.0
IND110064AAA,IND110005AAA,Delhi_Mayapuri_PC (Delhi),Delhi_Todapur_DC (Delhi),Delhi,Delhi,2,2.6538461538461537,2.6538461538461537,1.0,2,8.667013347200555e-05,31.5,12.0,11.3041,True,2.0
IND303106AAA,IND302014AAA,Paota_SmClyDPP_D (Rajasthan),Jaipur_Hub (Rajasthan),Rajasthan,Rajasthan,2,1.5555555555555556,1.5555555555555556,1.0,2,8.667013347200555e-05,28.0,18.0,23.596,True,2.0
IND425406AAA,IND425412AAA,Shindkheda_KakaCplx_D (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra),Maharashtra,Maharashtra,2,2.2,2.2,1.0,2,8.667013347200555e-05,14.5,7.5,7.248,True,2.0
IND587103AAB,IND582101AAB,Bagalkot_Sector4_D (Karnataka),Gadag_Cdosclrd_D (Karnataka),Karnataka,Karnataka,2,1.744360902255639,1.744360902255639,1.0,2,8.667013347200555e-05,35.0,20.0,22.77545,True,2.0
IND413709AAA,IND423701AAB,Shrirampur_DavkharRd_D (Maharashtra),Vaijiapur_YeolaRD_D (Maharashtra),Maharashtra,Maharashtra,3,1.3,1.332142857142857,0.6666666666666666,2,8.667013347200555e-05,11.0,8.0,5.6284,True,2.0
IND125005AAA,IND335524AAA,Hisar_IndstlAr_I (Haryana),Rawatsar_ShivmDPP_D (Rajasthan),Haryana,Rajasthan,2,1.7383928571428573,1.7383928571428573,1.0,2,8.667013347200555e-05,58.5,33.5,44.1824,True,2.0
IND247554AAA,IND248001AAD,Deoband_Ramvlg_D (Uttar Pradesh),Dehradun_Nirjanpur_L (Uttarakhand),Uttar Pradesh,Uttarakhand,2,1.5357142857142856,1.5357142857142856,1.0,2,8.667013347200555e-05,10.0,6.5,7.384,True,2.0
IND507002AAA,IND508207AAB,Khammam_NSTRoad_I (Telangana),Miryalguda_Ragvendr_D (Telangana),Telangana,Telangana,2,2.0,2.0,1.0,2,8.667013347200555e-05,22.0,11.0,14.021700000000001,True,2.0
IND464668AAA,IND462022AAA,Bareli_SourvDPP_D (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),Madhya Pradesh,Madhya Pradesh,2,3.375,3.375,1.0,2,8.667013347200555e-05,25.5,7.5,11.0708,True,2.0
IND506001AAC,IND505122AAA,Warangal_Central_D_2 (Telangana),Jammikunta_ConduDPP_D (Telangana),Telangana,Telangana,2,4.333333333333333,4.333333333333333,1.0,2,8.667013347200555e-05,29.0,6.5,9.276399999999999,True,2.0
IND533106AAA,IND533003AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,2,6.875,6.875,1.0,2,8.667013347200555e-05,74.5,11.0,13.796899999999999,True,2.0
IND395023AAA,IND394221AAA,Surat_HUB (Gujarat),Surat_Pandesra_Gateway (Gujarat),Gujarat,Gujarat,2,4.0133689839572195,4.0133689839572195,1.0,2,8.667013347200555e-05,62.5,14.0,14.55975,True,2.0
IND573103AAA,IND572201AAB,Arsikere_HsnRdDPP_D (Karnataka),Tiptur_YTRd_D (Karnataka),Karnataka,Karnataka,2,3.0441176470588234,3.0441176470588234,1.0,2,8.667013347200555e-05,18.0,9.5,13.72635,True,2.0
IND695012AAA,IND695101AAB,Trivandrum_Mnanthla_H (Kerala),Attingal_Central_D_2 (Kerala),Kerala,Kerala,2,2.380952380952381,2.380952380952381,1.0,2,8.667013347200555e-05,50.0,21.0,15.80235,True,2.0
IND201007AAA,IND201005AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),Ghaziabad_RjndrNgr_DC (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,3,2.076923076923077,2.738782051282051,0.6666666666666666,2,8.667013347200555e-05,27.0,13.0,10.4686,True,2.0
IND221401AAA,IND221303AAA,Bhadohi_Rajpura_D (Uttar Pradesh),Gopiganj_Wardno13_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,2,2.71875,2.71875,1.0,2,8.667013347200555e-05,43.5,16.0,17.918,True,2.0
IND423601AAA,IND413709AAA,Kopargaon_NkshtrPz_D (Maharashtra),Shrirampur_DavkharRd_D (Maharashtra),Maharashtra,Maharashtra,3,1.25,5.016666666666667,0.6666666666666666,2,8.667013347200555e-05,10.0,5.0,4.4329,True,2.0
IND201007AAA,IND245101AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),Hapur_Swargash_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,2,1.5833333333333335,1.5833333333333335,1.0,2,8.667013347200555e-05,19.0,12.0,9.2302,True,2.0
IND845418AAB,IND842001AAA,Dhaka_PchpkrRD_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),Bihar,Bihar,2,2.4463946869070208,2.4463946869070208,1.0,2,8.667013347200555e-05,79.5,32.5,35.21805,True,2.0
IND602024AAA,IND600116AAB,Chennai_Vepmpttu_DC (Tamil Nadu),Chennai_Porur_DPC (Tamil Nadu),Tamil Nadu,Tamil Nadu,4,1.25,1.2623626373626373,0.5,2,8.667013347200555e-05,9.0,8.0,7.5215499999999995,True,2.0
IND624001AAA,IND624703AAA,Dindigul_Central_D_1 (Tamil Nadu),Gujiliam_Parai_D (Tamil Nadu),Tamil Nadu,Tamil Nadu,2,1.3928571428571428,1.3928571428571428,1.0,2,8.667013347200555e-05,19.5,14.0,15.46815,True,2.0
IND733134AAA,IND733129AAB,Raiganj_SubrtDPP_D (West Bengal),Kaliyaganj_Central_DPP_1 (West Bengal),West Bengal,West Bengal,3,1.4545454545454546,1.303030303030303,0.6666666666666666,2,8.667013347200555e-05,16.0,11.0,12.3895,True,2.0
IND335701AAA,IND335051AAA,Anupgarh_PrmNrDPP_D (Rajasthan),RaisingNgr_BisnolDPP_D (Rajasthan),Rajasthan,Rajasthan,7,1.0,1.1230044145317701,0.2857142857142857,2,8.667013347200555e-05,8.0,10.0,10.679,False,2.0
IND364270AAA,IND364001AAA,Palitana_STRdDPP_D (Gujarat),Bhavnagar_Dc (Gujarat),Gujarat,Gujarat,2,2.1525974025974026,2.1525974025974026,1.0,2,8.667013347200555e-05,38.5,18.0,19.92165,True,2.0
IND560099AAG,IND560099AAB,Bengaluru_Bomsndra_L (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),Karnataka,Karnataka,2,1.8035714285714286,1.8035714285714286,1.0,2,8.667013347200555e-05,21.5,11.0,10.892,True,2.0
IND574117AAA,IND576101AAA,Uchila_Busstand_D (Karnataka),Udupi (Karnataka),Karnataka,Karnataka,2,1.6614906832298137,1.6614906832298137,1.0,2,8.667013347200555e-05,36.5,22.0,24.751350000000002,True,2.0
IND452001AAC,IND425508AAB,Jalgaon_DC (Maharashtra),Raver_Truptingr_D (Maharashtra),Maharashtra,Maharashtra,2,2.916666666666667,2.916666666666667,1.0,2,8.667013347200555e-05,17.5,6.0,8.27985,True,2.0
IND600044AAD,IND603203AAA,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Potheri (Tamil Nadu),Tamil Nadu,Tamil Nadu,2,3.9444444444444446,3.9444444444444446,1.0,2,8.667013347200555e-05,35.5,9.0,9.097000000000001,True,2.0
IND342602AAC,IND311302AAA,Bilara_Central_DPP_2 (Rajasthan),Badnaur_BhmrdDPP_D (Rajasthan),Rajasthan,Rajasthan,3,1.5,1.3682170542635659,0.6666666666666666,2,8.667013347200555e-05,8.0,4.0,6.7838,True,2.0
IND811201AAB,IND813213AAA,Munger_Kaura_D (Bihar),Sultanganj_Wardno3_D (Bihar),Bihar,Bihar,2,2.576923076923077,2.576923076923077,1.0,2,8.667013347200555e-05,67.0,26.0,34.80095,True,2.0
IND302026AAA,IND302014AAB,Jaipur_Bhankrot_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Rajasthan,Rajasthan,3,11.5,10.314814814814815,0.6666666666666666,2,8.667013347200555e-05,184.0,16.0,21.574900000000003,True,2.0
IND470004AAA,IND473443AAA,Sagar_Bahreya_I (Madhya Pradesh),Mungaoli_AshkngRd_D (Madhya Pradesh),Madhya Pradesh,Madhya Pradesh,2,3.8194444444444446,3.8194444444444446,1.0,2,8.667013347200555e-05,32.0,8.5,12.562249999999999,True,2.0
IND507123AAA,IND506314AAA,Yellandu_Sudimala_D (Telangana),Rayaparthi_Perkadrd_D (Telangana),Telangana,Telangana,12,0.8867521367521367,1.03552644617862,0.16666666666666666,2,8.667013347200555e-05,23.5,25.0,14.5838,False,2.0
IND767017AAA,IND768004AAD,Sonepur_BrezeDPP_D (Orissa),Sambalpur_Central_H_2 (Orissa),Orissa,Orissa,2,2.0833333333333335,2.0833333333333335,1.0,2,8.667013347200555e-05,12.5,6.0,6.9239,True,2.0
IND811201AAB,IND811213AAA,Munger_Kaura_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar),Bihar,Bihar,2,1.7589285714285714,1.7589285714285714,1.0,2,8.667013347200555e-05,13.0,7.5,8.2939,True,2.0
IND518002AAA,IND509103AAB,Kurnool_AbbasNgr_I (Andhra Pradesh),Wanaparthy_VallaDPP_D (Telangana),Andhra Pradesh,Telangana,2,1.3449074074074074,1.3449074074074074,1.0,2,8.667013347200555e-05,34.5,25.5,23.84195,True,2.0
IND518002AAA,IND509124AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),JoguGadwal_ColctrOf_D (Telangana),Andhra Pradesh,Telangana,3,1.6666666666666667,1.6227324263038547,0.6666666666666666,2,8.667013347200555e-05,7.0,8.0,10.4744,True,2.0
IND470004AAA,IND470113AAA,Sagar_Bahreya_I (Madhya Pradesh),Bina_Srvdycwk_D (Madhya Pradesh),Madhya Pradesh,Madhya Pradesh,2,2.2,2.2,1.0,2,8.667013347200555e-05,14.0,6.5,8.5508,True,2.0
IND671315AAA,IND575004AAB,Kanhangad_Arangadi_D (Kerala),Mangalore_Kuntikna_H (Karnataka),Kerala,Karnataka,2,8.01923076923077,8.01923076923077,1.0,2,8.667013347200555e-05,625.5,78.0,80.5539,True,2.0
IND814112AAA,IND814133AAA,Deoghar_Barmasia_D (Jharkhand),Godda_PushPlza_D (Jharkhand),Jharkhand,Jharkhand,2,2.1345029239766085,2.1345029239766085,1.0,2,8.667013347200555e-05,39.5,18.5,25.98055,True,2.0
IND792110AAA,IND786001AAB,Roing_DibngVly_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam),Arunachal Pradesh,Assam,2,8.972222222222221,8.972222222222221,1.0,2,8.667013347200555e-05,23.0,5.5,8.13765,True,2.0
IND363621AAB,IND360002AAB,Wankaner_JivanDPP_D (Gujarat),Rajkot_PedakRd_P (Gujarat),Gujarat,Gujarat,2,3.375,3.375,1.0,2,8.667013347200555e-05,10.0,3.0,3.6022,True,2.0
IND635802AAB,IND635601AAB,Ambur_Central_D_2 (Tamil Nadu),Tiruppattur_KoilStrt_D (Tamil Nadu),Tamil Nadu,Tamil Nadu,10,0.8,1.8699999999999999,0.2,2,8.667013347200555e-05,3.0,10.0,10.97045,False,2.0
IND333504AAA,IND332713AAA,Khetri_NagarDPP_D (Rajasthan),NeemKaThana_War5DPP_D (Rajasthan),Rajasthan,Rajasthan,2,1.9820512820512821,1.9820512820512821,1.0,2,8.667013347200555e-05,27.5,14.0,16.658350000000002,True,2.0
IND184104AAA,IND184121AAA,Kathua_BOB_D (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),Jammu & Kashmir,Jammu & Kashmir,3,1.3333333333333333,1.4944444444444445,0.6666666666666666,2,8.667013347200555e-05,24.0,18.0,20.0977,True,2.0
IND732138AAA,IND733102AAA,Bamangola_Central_D_1 (West Bengal),Balurghat_AkhirDPP_D (West Bengal),West Bengal,West Bengal,2,2.3119047619047617,2.3119047619047617,1.0,2,8.667013347200555e-05,91.0,38.5,42.64035,True,2.0
IND673632AAA,IND673305AAA,Kozhikode_Central_H_4 (Kerala),Koyilandy_Pshrikvu_D (Kerala),Kerala,Kerala,4,1.2380952380952381,1.2376373626373627,0.5,2,8.667013347200555e-05,8.0,6.5,6.87745,True,2.0
IND131028AAB,IND248001AAA,Sonipat_Kundli_H (Haryana),Dehradun (Uttarakhand),Haryana,Uttarakhand,2,2.462962962962963,2.462962962962963,1.0,2,8.667013347200555e-05,66.5,27.0,31.1962,True,2.0
IND500039AAC,IND500035AAA,Hyderabad_Uppal_I (Telangana),Hyd_LB-Nagar_Dc (Telangana),Telangana,Telangana,2,2.35,2.35,1.0,2,8.667013347200555e-05,13.5,6.0,6.223199999999999,True,2.0
IND144601AAA,IND144001AAA,Kapurthala_DC (Punjab),Jalandhar_DC (Punjab),Punjab,Punjab,2,2.0018382352941178,2.0018382352941178,1.0,2,8.667013347200555e-05,33.0,16.5,21.46695,True,2.0
IND131028AAB,IND132103AAA,Sonipat_Kundli_H (Haryana),Panipat (Haryana),Haryana,Haryana,2,8.761904761904761,8.761904761904761,1.0,2,8.667013347200555e-05,147.5,12.5,15.1714,True,2.0
IND562132AAA,IND683511AAA,Bangalore_Nelmngla_H (Karnataka),Aluva_Peedika_H (Kerala),Karnataka,Kerala,2,2.0407088122605366,2.0407088122605366,1.0,2,8.667013347200555e-05,173.0,85.0,87.8645,True,2.0
IND721306AAA,IND721133AAA,Kharagpur_DC (West Bengal),Keshiary_MdnprDPP_D (West Bengal),West Bengal,West Bengal,2,2.167763157894737,2.167763157894737,1.0,2,8.667013347200555e-05,38.0,17.5,19.788800000000002,True,2.0
IND732138AAA,IND733140AAA,Bamangola_Central_D_1 (West Bengal),Gangarampr_FulbaDPP_D (West Bengal),West Bengal,West Bengal,2,2.428571428571429,2.428571428571429,1.0,2,8.667013347200555e-05,11.0,4.0,4.79535,True,2.0
IND204101AAA,IND202001AAB,Hathras (Uttar Pradesh),Aligarh_KhirByps_I (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,2,4.587301587301587,4.587301587301587,1.0,2,8.667013347200555e-05,39.0,8.0,11.16165,True,2.0
IND125050AAA,IND125051AAA,Fatehabad_SirsaDPP_D (Haryana),Ratia_SchdvDPP_D (Haryana),Haryana,Haryana,2,1.8095238095238095,1.8095238095238095,1.0,2,8.667013347200555e-05,19.0,11.5,12.318100000000001,True,2.0
IND204101AAA,IND282002AAD,Hathras (Uttar Pradesh),,Uttar Pradesh,Unknown,2,2.2371323529411766,2.2371323529411766,1.0,2,8.667013347200555e-05,37.0,16.5,24.036900000000003,True,2.0
IND811105AAA,IND803212AAB,Sheikhpura_Bgwtichk_D (Bihar),Bakhtiarpur_BypassRD_D (Bihar),Bihar,Bihar,2,11.0,11.0,1.0,2,8.667013347200555e-05,16.5,1.0,1.9528999999999999,True,2.0
IND125033AAA,IND125005AAA,Hansi_DelRdDPP_D (Haryana),Hisar_IndstlAr_I (Haryana),Haryana,Haryana,2,2.0620915032679736,2.0620915032679736,1.0,2,8.667013347200555e-05,36.0,17.5,21.5574,True,2.0
IND201301AAD,IND110037AAM,NOI_RPC (Delhi),Delhi_Airport_H (Delhi),Delhi,Delhi,2,9.473214285714285,9.473214285714285,1.0,2,8.667013347200555e-05,71.0,7.5,6.0100999999999996,True,2.0
